feature,scores
Age,0.07954533024455243
ChestPainType,0.8499493388962469
Cholesterol,0.018818728768420948
ExerciseAngina,0.03911995574056493
FastingBS,0.1530559862634388
MaxHR,0.011032401817703298
Oldpeak,0.09244255160124644
RestingBP,0.06277893667416379
RestingECG,0.16044525886586292
ST_Slope,0.6081139896786533
Sex,0.0653835516260723
