feature,scores
Age,0.0658586341166865
ChestPainType,0.45074341276403523
Cholesterol,0.04402028140478455
ExerciseAngina,0.09997793158409354
FastingBS,0.0909284249896459
MaxHR,0.0359072757919915
Oldpeak,0.0344906514066924
RestingBP,0.012401897927182864
RestingECG,0.18864622378433663
ST_Slope,0.6125108481265896
Sex,0.08590584605327346
